,t,label,d,f
3285,t3284,n3285,2,0.3577611985409197
3286,t3285,n3286,2,0.4107903746710575
3287,t3286,n3287,2,0.350883209535207
3288,t3287,n3288,2,0.4187322233855352
3289,t3288,n3289,3,0.29968215671594667
3290,t3289,n3290,3,0.4508449152340771
3291,t3290,n3291,2,0.4694024574585327
3292,t3291,n3292,2,0.4381734610962683
3293,t3292,n3293,2,0.48022856712833273
3294,t3293,n3294,5,0.7649801953642292
3295,t3294,n3295,4,0.7918189994230183
3296,t3295,n3296,6,0.9096509000876145
3297,t3296,n3297,2,0.26476895258335154
3298,t3297,n3298,2,0.08422136444891515
3299,t3298,n3299,2,0.043256733969030514
3300,t3299,n3300,10,0.6889496903260576
3301,t3300,n3301,5,0.7466332850096794
3302,t3301,n3302,3,0.7512836875336538
3303,t3302,n3303,7,0.9052547705488245
3304,t3303,n3304,3,0.6194687502614461
3305,t3304,n3305,4,0.8345458326486415
3306,t3305,n3306,6,0.9639852666293462
3307,t3306,n3307,2,0.0073789446563362615
3308,t3307,n3308,3,0.6962703065715924
3309,t3308,n3309,2,0.2352115814186433
3310,t3309,n3310,2,0.4459153887638658
3311,t3310,n3311,3,0.6287895102382137
3312,t3311,n3312,2,0.2384850647424036
3313,t3312,n3313,3,0.38361467046289444
3314,t3313,n3314,3,0.7593757511599256
3315,t3314,n3315,2,0.05407303260162233
3316,t3315,n3316,2,0.13493047626732835
3317,t3316,n3317,6,0.7969746842152495
3318,t3317,n3318,5,0.9088232764298461
3319,t3318,n3319,5,0.7636746067199389
3320,t3319,n3320,3,0.4342826149981839
3321,t3320,n3321,2,0.21417902831544067
3322,t3321,n3322,3,0.197237072185517
3323,t3322,n3323,4,0.9795144383132354
3324,t3323,n3324,2,0.39421044359862645
3325,t3324,n3325,2,0.13326500410476572
3326,t3325,n3326,2,0.12423596297856532
3327,t3326,n3327,8,0.900652606551278
3328,t3327,n3328,2,0.6374592689944161
3329,t3328,n3329,6,0.8328056647119675
3330,t3329,n3330,2,0.01877778823116516
3331,t3330,n3331,3,0.33896983805026315
3332,t3331,n3332,2,0.6123014339421765
3333,t3332,n3333,2,0.3517827214261309
3334,t3333,n3334,3,0.266373190243136
3335,t3334,n3335,5,0.7076978162361267
3336,t3335,n3336,2,0.12814573041847555
3337,t3336,n3337,2,0.07922950004502238
3338,t3337,n3338,3,0.2954196192118733
3339,t3338,n3339,3,0.7779004365237778
3340,t3339,n3340,2,0.48660492565195057
3341,t3340,n3341,2,0.07021795699895383
3342,t3341,n3342,7,0.8689360616504975
3343,t3342,n3343,7,0.9033233749575146
3344,t3343,n3344,2,0.38205667111061203
3345,t3344,n3345,3,0.680102866990693
3346,t3345,n3346,7,0.8305772345962766
3347,t3346,n3347,4,0.2755403035575714
3348,t3347,n3348,3,0.7277597328405955
3349,t3348,n3349,3,0.36286651087636257
3350,t3349,n3350,3,0.7865684590471773
3351,t3350,n3351,9,0.983930058381584
3352,t3351,n3352,2,0.8821266537030593
3353,t3352,n3353,2,0.09236161928578523
3354,t3353,n3354,4,0.09640026231707655
3355,t3354,n3355,2,0.46194016136326543
3356,t3355,n3356,2,0.5676206353033627
3357,t3356,n3357,2,0.1803093548417214
3358,t3357,n3358,2,0.30347614642670706
3359,t3358,n3359,3,0.12375952148611824
3360,t3359,n3360,3,0.24111110310039807
3361,t3360,n3361,2,0.28995660383763333
3362,t3361,n3362,2,0.35544848040570354
3363,t3362,n3363,2,0.22379320778019363
3364,t3363,n3364,2,0.26416722772167867
3365,t3364,n3365,6,0.522426761922779
3366,t3365,n3366,2,0.04812501518026857
3367,t3366,n3367,3,0.7830063109616898
3368,t3367,n3368,6,0.9774272191334947
3369,t3368,n3369,2,0.29271490126188104
3370,t3369,n3370,9,0.9899732344910575
3371,t3370,n3371,4,0.5189666344123629
3372,t3371,n3372,3,0.9096032131138887
3373,t3372,n3373,4,0.6579058227946672
3374,t3373,n3374,3,0.27004643531667394
3375,t3374,n3375,2,0.05038668101620447
3376,t3375,n3376,2,0.11994517860781395
3377,t3376,n3377,2,0.3306450716361048
3378,t3377,n3378,2,0.030328455567102175
3379,t3378,n3379,2,0.14012089998475574
3380,t3379,n3380,3,0.924099923399075
3381,t3380,n3381,3,0.7188410918941082
3382,t3381,n3382,2,0.3828266978831236
3383,t3382,n3383,3,0.6161885158227464
3384,t3383,n3384,5,0.7536396890508746
3385,t3384,n3385,2,0.1777017356100512
3386,t3385,n3386,3,0.8251710779041034
3387,t3386,n3387,3,0.7296389999066333
3388,t3387,n3388,2,0.003807733291341542
3389,t3388,n3389,5,0.944067958926414
3390,t3389,n3390,2,0.36455323158478337
3391,t3390,n3391,2,0.883945609517924
3392,t3391,n3392,2,0.007950468353100315
3393,t3392,n3393,2,0.06889540515991044
3394,t3393,n3394,2,0.47510500347305484
3395,t3394,n3395,3,0.48316567423720014
3396,t3395,n3396,6,0.6083544726150106
3397,t3396,n3397,3,0.9508651384951615
3398,t3397,n3398,4,0.26818653611047705
3399,t3398,n3399,3,0.3297891856344276
3400,t3399,n3400,4,0.45795711419915386
3401,t3400,n3401,4,0.6735157259689085
3402,t3401,n3402,2,0.8352298908267022
3403,t3402,n3403,2,0.031256362643178104
3404,t3403,n3404,2,0.0664918057503876
3405,t3404,n3405,3,0.5800003013911674
3406,t3405,n3406,2,0.20833476864620248
3407,t3406,n3407,5,0.3965593481243438
3408,t3407,n3408,7,0.9267391150917319
3409,t3408,n3409,3,0.7492201790966115
3410,t3409,n3410,3,0.7600569505504277
3411,t3410,n3411,4,0.9798728933008046
3412,t3411,n3412,2,0.649402707024313
3413,t3412,n3413,2,0.6887897766924941
3414,t3413,n3414,2,0.15383774884126156
3415,t3414,n3415,4,0.7119875385442789
3416,t3415,n3416,2,0.24143838441514076
3417,t3416,n3417,3,0.33244182472331774
3418,t3417,n3418,3,0.3607302054166198
3419,t3418,n3419,4,0.9028787413344714
3420,t3419,n3420,2,0.689729441372884
3421,t3420,n3421,3,0.49120907447968143
3422,t3421,n3422,2,0.34669956345606423
3423,t3422,n3423,2,0.2571294971236606
3424,t3423,n3424,3,0.8176354729808545
3425,t3424,n3425,3,0.633145324468965
3426,t3425,n3426,2,0.39819598950480095
3427,t3426,n3427,3,0.8395727718710821
3428,t3427,n3428,3,0.6954930279645375
3429,t3428,n3429,3,0.31307894373767187
3430,t3429,n3430,2,0.3487639288210538
3431,t3430,n3431,4,0.4224464470862225
3432,t3431,n3432,4,0.8523624186844961
3433,t3432,n3433,3,0.9536442277512474
3434,t3433,n3434,2,0.5160168724642108
3435,t3434,n3435,3,0.5725614875973428
3436,t3435,n3436,2,0.18842153438201092
3437,t3436,n3437,2,0.8324573527705558
3438,t3437,n3438,2,0.360593573766533
3439,t3438,n3439,2,0.11427936768129343
3440,t3439,n3440,2,0.3253604138653432
3441,t3440,n3441,3,0.05278317646240549
3442,t3441,n3442,6,0.9232936999797539
3443,t3442,n3443,2,0.17883144522144356
3444,t3443,n3444,2,0.2257887436269509
3445,t3444,n3445,3,0.182260244124136
3446,t3445,n3446,3,0.27554958157629916
3447,t3446,n3447,3,0.6951326146572472
3448,t3447,n3448,3,0.48565511125636895
3449,t3448,n3449,2,0.059713715799184386
3450,t3449,n3450,4,0.31794231629957037
3451,t3450,n3451,2,0.1360585079939295
3452,t3451,n3452,2,0.09510292373377416
3453,t3452,n3453,2,0.2784559778878094
3454,t3453,n3454,2,0.27201149882214337
3455,t3454,n3455,2,0.5358316708511119
3456,t3455,n3456,2,0.031048197109626252
3457,t3456,n3457,2,0.16032537001640113
3458,t3457,n3458,4,0.999579309613076
3459,t3458,n3459,2,0.3862700898284638
3460,t3459,n3460,2,0.1899430971171947
3461,t3460,n3461,2,0.003394599714707902
3462,t3461,n3462,6,0.9656957757420312
3463,t3462,n3463,3,0.5467263352032615
3464,t3463,n3464,3,0.3056306146385489
3465,t3464,n3465,2,0.03288165898511186
3466,t3465,n3466,2,0.12302828317902703
3467,t3466,n3467,2,0.9574402665256382
3468,t3467,n3468,2,0.7473699116815844
3469,t3468,n3469,4,0.25688895179299454
3470,t3469,n3470,2,0.1139491324178683
3471,t3470,n3471,3,0.841604290544261
3472,t3471,n3472,4,0.7924423540716831
3473,t3472,n3473,3,0.4162646367846701
3474,t3473,n3474,4,0.3416350311787134
3475,t3474,n3475,6,0.8680542827505332
3476,t3475,n3476,3,0.8317289679348424
3477,t3476,n3477,3,0.2471189683975762
3478,t3477,n3478,3,0.42090969458721883
3479,t3478,n3479,2,0.06797884531142395
3480,t3479,n3480,2,0.641806388924871
3481,t3480,n3481,4,0.48283428447034415
3482,t3481,n3482,2,0.32371441632386366
3483,t3482,n3483,2,0.7386347413069791
3484,t3483,n3484,4,0.3402995251712748
3485,t3484,n3485,3,0.8139092273877501
3486,t3485,n3486,2,0.002914134049810446
3487,t3486,n3487,2,0.38516073499373826
3488,t3487,n3488,2,0.15112744471180062
3489,t3488,n3489,3,0.7786505906867299
3490,t3489,n3490,2,0.40753827573242885
3491,t3490,n3491,5,0.7390014217840578
3492,t3491,n3492,3,0.570984363042503
3493,t3492,n3493,2,0.06167447543395721
3494,t3493,n3494,2,0.11437061199464515
3495,t3494,n3495,3,0.8243021479467061
3496,t3495,n3496,2,0.1386528817006496
3497,t3496,n3497,2,0.4005735724634487
3498,t3497,n3498,6,0.7943539643661025
3499,t3498,n3499,2,0.0323192335380349
3500,t3499,n3500,2,0.6014337696385229
3501,t3500,n3501,4,0.8485674620976902
3502,t3501,n3502,6,0.672959445703321
3503,t3502,n3503,3,0.7393056502581061
3504,t3503,n3504,3,0.8431571712615683
3505,t3504,n3505,4,0.683457221890211
3506,t3505,n3506,6,0.3330912551158246
3507,t3506,n3507,2,0.010021463307325784
3508,t3507,n3508,2,0.12325149088506915
3509,t3508,n3509,2,0.4793996319666858
3510,t3509,n3510,3,0.7318055426116484
3511,t3510,n3511,3,0.5863964629231078
3512,t3511,n3512,2,0.25491435931533757
3513,t3512,n3513,7,0.8807158429386821
3514,t3513,n3514,2,0.07273616332227206
3515,t3514,n3515,3,0.6361848271920052
3516,t3515,n3516,3,0.528031508781134
3517,t3516,n3517,2,0.006323770473171786
3518,t3517,n3518,2,0.5463967501752764
3519,t3518,n3519,2,0.33322102091008377
3520,t3519,n3520,2,0.0074961460346902875
3521,t3520,n3521,2,0.5331294285393514
3522,t3521,n3522,2,0.23114143675063958
3523,t3522,n3523,2,0.21354390771566323
3524,t3523,n3524,2,0.3935681100970355
3525,t3524,n3525,2,0.16631327801375362
3526,t3525,n3526,2,0.5227585022879371
3527,t3526,n3527,2,0.23474149272663958
3528,t3527,n3528,2,0.6168575596132826
3529,t3528,n3529,2,0.6533307178611923
3530,t3529,n3530,2,0.24713338949576158
3531,t3530,n3531,5,0.6614488204440131
3532,t3531,n3532,7,0.9885627281666711
3533,t3532,n3533,3,0.8372965138344376
3534,t3533,n3534,6,0.8883110214146899
3535,t3534,n3535,2,0.698097406115875
3536,t3535,n3536,2,0.9960670441795356
3537,t3536,n3537,2,0.602199099733691
3538,t3537,n3538,2,0.16936565057129116
3539,t3538,n3539,2,0.6063712666258474
3540,t3539,n3540,2,0.12076057581936395
3541,t3540,n3541,2,0.026740372052854955
3542,t3541,n3542,4,0.9524115664337597
3543,t3542,n3543,4,0.3440071659940993
3544,t3543,n3544,3,0.3494138447720283
3545,t3544,n3545,2,0.3489211777642167
3546,t3545,n3546,2,0.6700029613449443
3547,t3546,n3547,2,0.07148670239859478
3548,t3547,n3548,3,0.16937082809601334
3549,t3548,n3549,2,0.2837899848061257
3550,t3549,n3550,2,0.016229017706997917
3551,t3550,n3551,3,0.6157500871910397
3552,t3551,n3552,3,0.4189859522148919
3553,t3552,n3553,3,0.27685835953227667
3554,t3553,n3554,2,0.2818610266168837
3555,t3554,n3555,2,0.1636369045028142
3556,t3555,n3556,2,0.008463021516268876
3557,t3556,n3557,3,0.49036883807143894
3558,t3557,n3558,2,0.2061293473330269
3559,t3558,n3559,3,0.22382604399673567
3560,t3559,n3560,6,0.7448063842206927
3561,t3560,n3561,5,0.7787527989747882
3562,t3561,n3562,3,0.3884211481851936
3563,t3562,n3563,3,0.4954864745695333
3564,t3563,n3564,2,0.19155311747131287
3565,t3564,n3565,4,0.7766095672095299
3566,t3565,n3566,3,0.39123031683384335
3567,t3566,n3567,4,0.6510128145954511
3568,t3567,n3568,3,0.968366554113088
3569,t3568,n3569,4,0.9781118628568383
3570,t3569,n3570,3,0.8905825687775795
3571,t3570,n3571,2,0.1776671287822792
3572,t3571,n3572,3,0.3801024587184161
3573,t3572,n3573,8,0.7375059684844029
3574,t3573,n3574,10,0.7982469492101543
3575,t3574,n3575,2,0.09765467982237963
3576,t3575,n3576,2,0.3219834621555573
3577,t3576,n3577,2,0.2697696249606393
3578,t3577,n3578,2,0.8453160204324262
3579,t3578,n3579,3,0.8986856513675949
3580,t3579,n3580,6,0.8115440975582505
3581,t3580,n3581,6,0.8996290477074524
3582,t3581,n3582,2,0.009767186685830653
3583,t3582,n3583,3,0.9319415995488263
3584,t3583,n3584,3,0.31152600646329687
3585,t3584,n3585,3,0.8611047582061937
3586,t3585,n3586,2,0.5829486241503632
3587,t3586,n3587,2,0.3932052416443381
3588,t3587,n3588,3,0.04807317655248167
3589,t3588,n3589,3,0.32564912551100034
3590,t3589,n3590,2,0.731336452092629
3591,t3590,n3591,2,0.3118876285343162
3592,t3591,n3592,3,0.5239785485403893
3593,t3592,n3593,3,0.6115213184705844
3594,t3593,n3594,4,0.30803736673612647
3595,t3594,n3595,2,0.8548657798699261
3596,t3595,n3596,2,0.7924846754842831
3597,t3596,n3597,4,0.7929424751355455
3598,t3597,n3598,2,0.3085449201362741
3599,t3598,n3599,2,0.02861535575869223
3600,t3599,n3600,3,0.5185803420503786
3601,t3600,n3601,3,0.26589174017613126
3602,t3601,n3602,2,0.23676131177139093
3603,t3602,n3603,2,0.11665363989555833
3604,t3603,n3604,2,0.05509727530899555
3605,t3604,n3605,2,0.2873696682630039
3606,t3605,n3606,3,0.3449467417552229
3607,t3606,n3607,2,0.8617696903962172
3608,t3607,n3608,2,0.3537952070841949
3609,t3608,n3609,5,0.6655654999064555
3610,t3609,n3610,7,0.7861220658715937
3611,t3610,n3611,5,0.7168789148156757
3612,t3611,n3612,3,0.40885485291076906
3613,t3612,n3613,3,0.32195893671924736
3614,t3613,n3614,6,0.42707458081774363
3615,t3614,n3615,2,0.35896431292385467
3616,t3615,n3616,4,0.12044025154506621
3617,t3616,n3617,2,0.04468657193319425
3618,t3617,n3618,2,0.5947906526695511
3619,t3618,n3619,3,0.593069973767851
3620,t3619,n3620,3,0.4414510436765281
3621,t3620,n3621,3,0.5381377381470732
3622,t3621,n3622,7,0.860688890891576
3623,t3622,n3623,7,0.7248184888247594
3624,t3623,n3624,2,0.14773019431193934
3625,t3624,n3625,2,0.08192335206237522
3626,t3625,n3626,2,0.49102083076503966
3627,t3626,n3627,7,0.6439601029682986
3628,t3627,n3628,4,0.5334311845400785
3629,t3628,n3629,2,0.6968542711344665
3630,t3629,n3630,3,0.9932106714049771
3631,t3630,n3631,5,0.5663498889061642
3632,t3631,n3632,3,0.4850225508389302
3633,t3632,n3633,2,0.38504913846081834
3634,t3633,n3634,2,0.35481342836044816
3635,t3634,n3635,2,0.25100811832365544
3636,t3635,n3636,2,0.5101560056380636
3637,t3636,n3637,2,0.20933025027156316
3638,t3637,n3638,2,0.11366631654381831
3639,t3638,n3639,3,0.8223716375054366
3640,t3639,n3640,5,0.8723843653894189
3641,t3640,n3641,2,0.11751532154913857
3642,t3641,n3642,3,0.27516453640199356
3643,t3642,n3643,4,0.6440498970328958
3644,t3643,n3644,5,0.7641657712905868
3645,t3644,n3645,2,0.016885199234742965
3646,t3645,n3646,2,0.02320759911958814
3647,t3646,n3647,3,0.8951971456106552
3648,t3647,n3648,2,0.3267169084379129
3649,t3648,n3649,6,0.9957192065003598
3650,t3649,n3650,2,0.0329463343279649
3651,t3650,n3651,3,0.5030214673363701
3652,t3651,n3652,2,0.12927499487186211
3653,t3652,n3653,2,0.28631535058008506
3654,t3653,n3654,3,0.10618203175835561
3655,t3654,n3655,2,0.6053776493913959
3656,t3655,n3656,2,0.3460742948035257
3657,t3656,n3657,2,0.7254182501982761
3658,t3657,n3658,3,0.33686143543672276
3659,t3658,n3659,2,0.22055073370816702
3660,t3659,n3660,2,0.22215283928986718
3661,t3660,n3661,2,0.19637739114008168
3662,t3661,n3662,4,0.47716397052241843
3663,t3662,n3663,3,0.9103118048474899
3664,t3663,n3664,2,0.8950843032709996
3665,t3664,n3665,2,0.8668446590445802
3666,t3665,n3666,2,0.25543408235352194
3667,t3666,n3667,2,0.638780224391224
3668,t3667,n3668,3,0.5286972170178041
3669,t3668,n3669,2,0.983343832854364
3670,t3669,n3670,3,0.5095010382018368
3671,t3670,n3671,2,0.24288223681188992
3672,t3671,n3672,2,0.9934934070374833
3673,t3672,n3673,3,0.9868147402156177
3674,t3673,n3674,3,0.5133515214105413
3675,t3674,n3675,2,0.04087286207191476
3676,t3675,n3676,6,0.838366494597319
3677,t3676,n3677,3,0.5279966808519081
3678,t3677,n3678,6,0.7773450445951664
3679,t3678,n3679,2,0.081680433870286
3680,t3679,n3680,4,0.39669816221202847
3681,t3680,n3681,2,0.18551525649795186
3682,t3681,n3682,5,0.9244191736129099
3683,t3682,n3683,2,0.6269286000975095
3684,t3683,n3684,3,0.590145324295133
3685,t3684,n3685,3,0.7348422010597094
3686,t3685,n3686,2,0.6529258154302521
3687,t3686,n3687,2,0.06145715134618068
3688,t3687,n3688,4,0.9017920446066815
3689,t3688,n3689,2,0.565743005719862
3690,t3689,n3690,2,0.6168129104072492
3691,t3690,n3691,3,0.7220794682737994
3692,t3691,n3692,2,0.13800252502192034
3693,t3692,n3693,5,0.7367876169393134
3694,t3693,n3694,3,0.7170311662152383
3695,t3694,n3695,5,0.9543219318345385
3696,t3695,n3696,2,0.30874715281378584
3697,t3696,n3697,5,0.9694118966281644
3698,t3697,n3698,2,0.25179096055227934
3699,t3698,n3699,2,0.8144511867108672
3700,t3699,n3700,4,0.6079519391924013
3701,t3700,n3701,2,0.8948700354508651
3702,t3701,n3702,2,0.4229058720534816
3703,t3702,n3703,2,0.5923561585552308
3704,t3703,n3704,2,0.9234725041840333
3705,t3704,n3705,2,0.12946910415885005
3706,t3705,n3706,8,0.7707739627205891
3707,t3706,n3707,2,0.6029867557288284
3708,t3707,n3708,2,0.3145319931749977
3709,t3708,n3709,2,0.45980715046088294
3710,t3709,n3710,3,0.3359428428103157
3711,t3710,n3711,4,0.7689590696687014
3712,t3711,n3712,4,0.8525504802715655
3713,t3712,n3713,3,0.35614112841280643
3714,t3713,n3714,2,0.5050329533180877
3715,t3714,n3715,3,0.2762597787406069
3716,t3715,n3716,2,0.9216416513678561
3717,t3716,n3717,3,0.6564500416337438
3718,t3717,n3718,2,0.6992738940682056
3719,t3718,n3719,4,0.7403337178823509
3720,t3719,n3720,2,0.3620744638403518
3721,t3720,n3721,4,0.9652357908884861
3722,t3721,n3722,2,0.2421432148073015
3723,t3722,n3723,2,0.018093845735936198
3724,t3723,n3724,3,0.16438468672777307
3725,t3724,n3725,2,0.8891970876098463
3726,t3725,n3726,2,0.3102109051673081
3727,t3726,n3727,4,0.43861307527239457
3728,t3727,n3728,2,0.4343980510972134
3729,t3728,n3729,2,0.47399116299492206
3730,t3729,n3730,3,0.5213349254372703
3731,t3730,n3731,3,0.5056756060991371
3732,t3731,n3732,6,0.7898132684728305
3733,t3732,n3733,2,0.8570410085214004
3734,t3733,n3734,2,0.504196916616441
3735,t3734,n3735,2,0.02363047544217145
3736,t3735,n3736,2,0.8428169295212722
3737,t3736,n3737,3,0.3507543365832141
3738,t3737,n3738,2,0.23452466597634358
3739,t3738,n3739,2,0.9437023992747289
3740,t3739,n3740,2,0.24982996054236017
3741,t3740,n3741,2,0.019656313735910258
3742,t3741,n3742,2,0.5255230913818077
3743,t3742,n3743,2,0.7175124166382364
3744,t3743,n3744,3,0.2791971926627199
3745,t3744,n3745,2,0.5405380208237363
3746,t3745,n3746,2,0.3202947680913948
3747,t3746,n3747,2,0.45303536929473165
3748,t3747,n3748,2,0.2172915764616994
3749,t3748,n3749,2,0.5931243953611105
3750,t3749,n3750,2,0.3860293023758683
3751,t3750,n3751,6,0.7754771870340608
3752,t3751,n3752,2,0.37564333774002434
3753,t3752,n3753,3,0.41757801573705156
3754,t3753,n3754,3,0.5214572598319318
3755,t3754,n3755,2,0.341761110123286
3756,t3755,n3756,2,0.04525445277838258
3757,t3756,n3757,2,0.7213006294230057
3758,t3757,n3758,2,0.6235277576308024
3759,t3758,n3759,5,0.6143604498374124
3760,t3759,n3760,3,0.9798338035624542
3761,t3760,n3761,2,0.41284986556590575
3762,t3761,n3762,2,0.3864565139587942
3763,t3762,n3763,4,0.668706016088273
3764,t3763,n3764,3,0.8336663847780043
3765,t3764,n3765,4,0.6657379202472778
3766,t3765,n3766,4,0.961222005364636
3767,t3766,n3767,3,0.6500528727883191
3768,t3767,n3768,2,0.7792185166811058
3769,t3768,n3769,3,0.6889962171813478
3770,t3769,n3770,2,0.06038757701703945
3771,t3770,n3771,3,0.6622058897018267
3772,t3771,n3772,5,0.5975729185515396
3773,t3772,n3773,2,0.7953287565296302
3774,t3773,n3774,3,0.40701822084380235
3775,t3774,n3775,2,0.3116505246681587
3776,t3775,n3776,4,0.9338016319853093
3777,t3776,n3777,6,0.7051536147784194
3778,t3777,n3778,3,0.5979665344747522
3779,t3778,n3779,4,0.9863700475695503
3780,t3779,n3780,2,0.12977728750251094
3781,t3780,n3781,4,0.6939934094551393
3782,t3781,n3782,2,0.24476366714400855
3783,t3782,n3783,2,0.4370708559202511
3784,t3783,n3784,4,0.5771643091184339
3785,t3784,n3785,2,0.9122004971108465
3786,t3785,n3786,2,0.9472098070193341
3787,t3786,n3787,3,0.7637794983355124
3788,t3787,n3788,5,0.7703789621079155
3789,t3788,n3789,5,0.29898038859556586
3790,t3789,n3790,2,0.52621385385897
3791,t3790,n3791,3,0.39322831317636286
3792,t3791,n3792,3,0.7491967591290362
