,t,label,d,f
230,t229,n230,15,0.7039343240377083
231,t230,n231,15,0.8011581529727609
232,t231,n232,2,0.059981842778707994
233,t232,n233,17,0.7038777413720594
234,t233,n234,12,0.31448288052395124
235,t234,n235,3,0.10434818955220548
236,t235,n236,5,0.5750610752398339
237,t236,n237,53,0.9386483586305503
238,t237,n238,28,0.8400028695538294
239,t238,n239,9,0.4657287999938796
240,t239,n240,3,0.056417348269112044
241,t240,n241,14,0.6819770391799845
242,t241,n242,2,0.06551496306440008
243,t242,n243,30,0.9935125489403311
244,t243,n244,18,0.4843431008132163
245,t244,n245,10,0.16184627666426932
246,t245,n246,28,0.7342095683716157
247,t246,n247,2,0.11511484118595683
248,t247,n248,3,0.05711829722058337
249,t248,n249,2,0.05959101442490533
250,t249,n250,17,0.6656561302777795
251,t250,n251,8,0.2442484230443267
252,t251,n252,4,0.49187735039711766
253,t252,n253,2,0.12621300097623167
254,t253,n254,8,0.5780242023893377
255,t254,n255,2,0.9389355663928401
256,t255,n256,5,0.17704692915933584
257,t256,n257,3,0.19825041248983633
258,t257,n258,12,0.4375414709279878
259,t258,n259,3,0.41344195942772266
260,t259,n260,8,0.717244977518735
261,t260,n261,8,0.6326394775769136
262,t261,n262,8,0.3447313149395933
263,t262,n263,6,0.2428684112639996
264,t263,n264,49,0.9547048416710213
265,t264,n265,32,0.7471269620398483
266,t265,n266,2,0.5451840606632367
267,t266,n267,7,0.703849395600324
268,t267,n268,12,0.28726866350429714
269,t268,n269,3,0.2949648135273999
270,t269,n270,4,0.19777842038479987
271,t270,n271,3,0.24287960536269038
272,t271,n272,62,0.9800525054341757
273,t272,n273,13,0.35447199367548854
274,t273,n274,2,0.021177034137573325
275,t274,n275,61,0.9923858458414534
276,t275,n276,13,0.3558059111751295
277,t276,n277,9,0.48240215800577535
278,t277,n278,18,0.9085503995690922
279,t278,n279,11,0.33298249899006616
280,t279,n280,13,0.6874508518300695
281,t280,n281,11,0.7846061605544061
282,t281,n282,11,0.48869951471926865
283,t282,n283,16,0.8404025987430986
284,t283,n284,11,0.5846759700544009
285,t284,n285,12,0.9001985276350484
286,t285,n286,2,0.19357327414018122
287,t286,n287,5,0.3618563199408755
288,t287,n288,2,0.4035169165545782
289,t288,n289,2,0.0370208447120427
290,t289,n290,10,0.6513477593670223
291,t290,n291,2,0.08576936907336619
292,t291,n292,20,0.8063243856195343
293,t292,n293,10,0.49114984099176684
294,t293,n294,4,0.639806973870517
295,t294,n295,14,0.7228784957651293
296,t295,n296,6,0.8998050525788832
297,t296,n297,15,0.9985633755729917
298,t297,n298,2,0.06726175461440331
299,t298,n299,21,0.9093377445804859
300,t299,n300,13,0.7033504215471847
301,t300,n301,3,0.6612437017211081
302,t301,n302,8,0.5748700082181789
303,t302,n303,12,0.862413647848547
304,t303,n304,6,0.3404788337262916
305,t304,n305,2,0.13869849698586623
306,t305,n306,4,0.2165650208901011
307,t306,n307,18,0.6079337361864308
308,t307,n308,33,0.7942128310346485
309,t308,n309,5,0.5368544743843966
310,t309,n310,7,0.44770305884798955
311,t310,n311,3,0.1801953065539036
312,t311,n312,4,0.6349305168730791
313,t312,n313,4,0.38119181315243866
314,t313,n314,5,0.6522728483220169
315,t314,n315,28,0.7126454401439766
316,t315,n316,5,0.48034558270054684
317,t316,n317,12,0.8361891219317269
318,t317,n318,9,0.4437215419058623
319,t318,n319,3,0.2633938512312698
320,t319,n320,2,0.2796986432042008
321,t320,n321,18,0.7000980772163202
322,t321,n322,7,0.6965461697145324
323,t322,n323,2,0.2724316527932752
324,t323,n324,2,0.2856885603718944
325,t324,n325,3,0.4920340356391165
326,t325,n326,4,0.5517731967215189
327,t326,n327,48,0.925946482186008
328,t327,n328,28,0.8839903374412695
329,t328,n329,21,0.761578706966025
330,t329,n330,17,0.9395924475070246
331,t330,n331,20,0.6911114932292277
332,t331,n332,27,0.7424165569449594
333,t332,n333,3,0.10808490348333433
334,t333,n334,8,0.7630833500406203
335,t334,n335,7,0.3276069597762641
336,t335,n336,2,0.07906917729408758
337,t336,n337,15,0.8232704605057939
338,t337,n338,16,0.7946315831161997
339,t338,n339,6,0.7643916946806262
340,t339,n340,3,0.1728315652912158
341,t340,n341,10,0.5855815636435286
342,t341,n342,3,0.09356934860095523
343,t342,n343,2,0.026140830768842438
344,t343,n344,2,0.0634711055243995
345,t344,n345,100,0.9158360455847371
346,t345,n346,9,0.6308026282547444
347,t346,n347,2,0.07050680857190883
348,t347,n348,4,0.5805508686691642
349,t348,n349,13,0.8854107097191696
350,t349,n350,5,0.760368655343316
351,t350,n351,2,0.022449889883333074
352,t351,n352,10,0.6520302972477939
353,t352,n353,8,0.695729758138918
354,t353,n354,2,0.09646164940293978
355,t354,n355,3,0.3307105285971532
356,t355,n356,2,0.2672028670237694
357,t356,n357,23,0.47106653924842345
358,t357,n358,3,0.39146120288692643
359,t358,n359,9,0.5138122248320449
360,t359,n360,12,0.5938253616173681
361,t360,n361,18,0.8123665540766216
362,t361,n362,2,0.17970082436717894
363,t362,n363,9,0.6484209911179248
364,t363,n364,41,0.935844231075957
365,t364,n365,2,0.00732175616497055
366,t365,n366,2,0.2624427858417867
367,t366,n367,8,0.6749208243296679
368,t367,n368,7,0.1716530204194987
369,t368,n369,3,0.4006426892481276
370,t369,n370,5,0.3955257325314212
371,t370,n371,19,0.8769550633141254
372,t371,n372,19,0.8956564792906822
373,t372,n373,6,0.45867370359442405
374,t373,n374,3,0.07740395399434818
375,t374,n375,3,0.5440403581526226
376,t375,n376,7,0.9794458962663685
377,t376,n377,30,0.9509428642733156
378,t377,n378,2,0.18593850427012737
379,t378,n379,3,0.18152359122823813
380,t379,n380,7,0.4543324611178363
381,t380,n381,24,0.8601381279785406
382,t381,n382,11,0.7154591474274749
383,t382,n383,5,0.416777775567271
384,t383,n384,4,0.32781113737947676
385,t384,n385,3,0.114282110044998
386,t385,n386,2,0.7595890564522356
387,t386,n387,10,0.8914353513387451
388,t387,n388,3,0.805270941284424
389,t388,n389,9,0.4045676728529951
390,t389,n390,6,0.8585022137045032
391,t390,n391,4,0.46794021577997336
392,t391,n392,3,0.04000703531829253
393,t392,n393,8,0.7970280734025934
394,t393,n394,4,0.30585496780110455
395,t394,n395,4,0.8363416562284485
396,t395,n396,19,0.579001277507403
397,t396,n397,17,0.8270140978705862
398,t397,n398,55,0.9586277225089029
399,t398,n399,2,0.058791250083972235
400,t399,n400,19,0.9606627599482577
401,t400,n401,7,0.43772041305868314
402,t401,n402,3,0.36341365875960674
403,t402,n403,10,0.6369951699401664
404,t403,n404,2,0.06649389362252955
405,t404,n405,3,0.05097391939646245
406,t405,n406,14,0.5522178114171808
407,t406,n407,2,0.18366810791891985
408,t407,n408,11,0.874110453078978
409,t408,n409,10,0.8526379474742253
410,t409,n410,5,0.3550515436727564
411,t410,n411,20,0.9030759179412866
412,t411,n412,7,0.18436163798898964
413,t412,n413,7,0.41728231217789946
414,t413,n414,2,0.19381966902812153
415,t414,n415,20,0.924380600800041
416,t415,n416,10,0.3998713098771224
417,t416,n417,2,0.09995098899986166
418,t417,n418,2,0.43903419214969197
419,t418,n419,9,0.5239418634537703
420,t419,n420,12,0.6259045246385426
421,t420,n421,2,0.33041220383686476
422,t421,n422,3,0.055226875553771815
423,t422,n423,20,0.6003107860786058
424,t423,n424,8,0.492158674752077
425,t424,n425,28,0.9978511422391854
426,t425,n426,17,0.596520421598848
427,t426,n427,4,0.24418019090712229
428,t427,n428,18,0.569354217239376
429,t428,n429,6,0.941287737842005
430,t429,n430,4,0.3809758730757389
431,t430,n431,6,0.2028773884999746
432,t431,n432,5,0.4657802216599656
433,t432,n433,4,0.31087918379696244
434,t433,n434,3,0.13599076450353742
435,t434,n435,2,0.16946613191892757
436,t435,n436,33,0.9089308365751325
437,t436,n437,27,0.8001620164669765
438,t437,n438,2,0.05460949375353219
439,t438,n439,13,0.6787699826002064
440,t439,n440,2,0.1133697943862435
441,t440,n441,4,0.7602965877311099
442,t441,n442,3,0.5050464308431326
443,t442,n443,2,0.24784518290871516
444,t443,n444,4,0.19159958719714276
445,t444,n445,3,0.2157136782681588
446,t445,n446,4,0.2986660230720105
447,t446,n447,11,0.9927895716271247
448,t447,n448,7,0.951821937950173
449,t448,n449,32,0.8390735070190064
450,t449,n450,2,0.14714071287580166
451,t450,n451,5,0.28821047208715245
452,t451,n452,7,0.5785610331803088
453,t452,n453,3,0.11233348688059996
454,t453,n454,4,0.3593153409388826
455,t454,n455,10,0.5001937173115254
456,t455,n456,2,0.3930258224241866
457,t456,n457,5,0.3047500357874997
458,t457,n458,7,0.28948955843336344
459,t458,n459,13,0.8690335507914472
460,t459,n460,3,0.33902719966104744
461,t460,n461,4,0.2689155413469513
462,t461,n462,9,0.8931071043491935
463,t462,n463,20,0.7087541384765335
464,t463,n464,4,0.1797418258402642
465,t464,n465,2,0.03245028211952583
466,t465,n466,8,0.6743360516436022
467,t466,n467,3,0.7173802440505478
468,t467,n468,2,0.14157733049258636
469,t468,n469,7,0.599213196406221
470,t469,n470,37,0.8923529744213623
471,t470,n471,11,0.4107269055998167
472,t471,n472,6,0.585597684665652
473,t472,n473,2,0.38288258035662115
474,t473,n474,6,0.28405606933385696
475,t474,n475,2,0.075838149010105
476,t475,n476,17,0.9210611112729605
477,t476,n477,8,0.9494688769995612
478,t477,n478,2,0.0570418651950374
479,t478,n479,2,0.18997559815468457
480,t479,n480,2,0.24125265847244604
481,t480,n481,2,0.27897934325162366
482,t481,n482,6,0.12828796113970664
483,t482,n483,13,0.8110250256470475
484,t483,n484,3,0.47245401791545594
485,t484,n485,13,0.6772868973261291
486,t485,n486,9,0.8063641585654006
487,t486,n487,5,0.19898222455432035
488,t487,n488,8,0.631034275691847
489,t488,n489,22,0.7980750896143644
490,t489,n490,8,0.45348939208653627
491,t490,n491,2,0.31139861261339274
492,t491,n492,8,0.22641118114088732
493,t492,n493,7,0.6322188445108735
494,t493,n494,3,0.4656024385106282
495,t494,n495,3,0.3322068402078002
496,t495,n496,3,0.429186433029797
497,t496,n497,6,0.8470927566969203
498,t497,n498,11,0.9610225899062534
499,t498,n499,9,0.4963416990898527
500,t499,n500,24,0.624084144535537
501,t500,n501,5,0.340890081192082
502,t501,n502,3,0.28844383091052883
503,t502,n503,4,0.7541749202528827
504,t503,n504,2,0.06305887024897538
505,t504,n505,7,0.58792669608053
506,t505,n506,11,0.8355186764262215
507,t506,n507,9,0.7191308159333785
508,t507,n508,11,0.32457523048225023
509,t508,n509,4,0.6056647570287558
510,t509,n510,9,0.2968529046918761
511,t510,n511,11,0.6617248974379433
512,t511,n512,2,0.039797865231132046
513,t512,n513,5,0.7341418153054196
514,t513,n514,7,0.5380231108948403
515,t514,n515,15,0.9635657063044577
516,t515,n516,6,0.41378975518274497
517,t516,n517,15,0.6461931109324467
518,t517,n518,28,0.802148848438182
519,t518,n519,2,0.037694227890101684
520,t519,n520,5,0.42804958167399376
521,t520,n521,2,0.2061428217229877
522,t521,n522,7,0.3594564882972735
523,t522,n523,2,0.4773066166231925
524,t523,n524,4,0.717095577267457
525,t524,n525,9,0.7073217872039672
526,t525,n526,8,0.7343822623237024
527,t526,n527,2,0.34066126543025566
528,t527,n528,6,0.5988892399680412
529,t528,n529,2,0.21826246507188807
530,t529,n530,30,0.9345356526046658
531,t530,n531,2,0.00125540498076826
532,t531,n532,10,0.5619915749329184
533,t532,n533,20,0.9955750869681274
534,t533,n534,9,0.4869024130523679
535,t534,n535,12,0.5171072186248319
536,t535,n536,6,0.479013472112358
537,t536,n537,22,0.4508516859226056
538,t537,n538,11,0.9724344705334562
539,t538,n539,9,0.8235430943166215
540,t539,n540,2,0.36448462550325655
541,t540,n541,20,0.4232554815263522
542,t541,n542,2,0.01923259601214322
543,t542,n543,16,0.9324212604174723
544,t543,n544,7,0.797550588593682
545,t544,n545,3,0.3861523765446986
546,t545,n546,5,0.276188456701835
547,t546,n547,2,0.004168775217711751
548,t547,n548,2,0.4579902968495737
549,t548,n549,7,0.9043908909271394
550,t549,n550,5,0.3361921135328829
551,t550,n551,3,0.3083982729440159
552,t551,n552,3,0.1529729216685356
553,t552,n553,2,0.18796953866533406
554,t553,n554,18,0.5904705872154754
555,t554,n555,3,0.25064354168312086
556,t555,n556,4,0.1397711196358299
557,t556,n557,4,0.24385914052776048
558,t557,n558,2,0.2308368392016622
559,t558,n559,2,0.3962611339033273
560,t559,n560,5,0.6901869388587045
561,t560,n561,2,0.005576972764098853
562,t561,n562,5,0.31534174147493943
563,t562,n563,14,0.8735891822006633
564,t563,n564,6,0.2491189281648295
565,t564,n565,21,0.9434193193934658
566,t565,n566,10,0.6774179106230525
567,t566,n567,17,0.8730516677024739
568,t567,n568,11,0.582028714048253
569,t568,n569,5,0.4704933514379117
570,t569,n570,8,0.4472638866484622
571,t570,n571,4,0.3430040501916951
572,t571,n572,10,0.957684494313384
573,t572,n573,2,0.2126812539677092
574,t573,n574,2,0.10704930258067058
575,t574,n575,27,0.946477694790848
576,t575,n576,5,0.4550154188065808
577,t576,n577,3,0.6480971898517753
578,t577,n578,9,0.639891000146225
579,t578,n579,12,0.434716088129284
580,t579,n580,2,0.13169259449833393
581,t580,n581,10,0.45654781928567023
582,t581,n582,54,0.9113038958352525
583,t582,n583,6,0.34833481864071036
584,t583,n584,24,0.9337246565752911
585,t584,n585,3,0.32154353183551454
586,t585,n586,5,0.3445974499771651
587,t586,n587,2,0.18315546655277526
588,t587,n588,9,0.40959627581037905
589,t588,n589,3,0.9768742418800406
590,t589,n590,3,0.25600842416673486
591,t590,n591,3,0.04758882723969815
592,t591,n592,3,0.16503875284782243
593,t592,n593,9,0.6921415582498754
594,t593,n594,13,0.9583399492188909
595,t594,n595,15,0.8942190407935788
596,t595,n596,2,0.2839626825808733
597,t596,n597,5,0.8770997710609273
598,t597,n598,20,0.911264425664379
599,t598,n599,2,0.4924850146078641
600,t599,n600,13,0.6857468916713931
601,t600,n601,4,0.08664536458201944
602,t601,n602,2,0.0066965689419384855
603,t602,n603,16,0.9963813711088942
604,t603,n604,2,0.14439707883755692
605,t604,n605,9,0.8953622899295368
606,t605,n606,3,0.2986031646805374
607,t606,n607,15,0.9723111606411493
608,t607,n608,9,0.6601019957240147
609,t608,n609,16,0.7275672309155098
610,t609,n610,2,0.7267573949159777
611,t610,n611,2,0.2902842734704095
612,t611,n612,13,0.4241005619081022
613,t612,n613,11,0.7159696128451895
614,t613,n614,21,0.9581094232409766
615,t614,n615,5,0.6276428865951633
616,t615,n616,2,0.23383766719673083
617,t616,n617,13,0.6126819908411669
618,t617,n618,2,0.1247742808529646
619,t618,n619,2,0.04955017597246103
620,t619,n620,24,0.8880286130433993
621,t620,n621,2,0.12165345493075441
622,t621,n622,7,0.9737508289059283
623,t622,n623,4,0.5998661156022543
624,t623,n624,5,0.14274639010105294
625,t624,n625,14,0.889260653992799
626,t625,n626,9,0.6647494685105443
627,t626,n627,2,0.09427563402820649
628,t627,n628,6,0.19707121000488026
629,t628,n629,11,0.44282970081314144
630,t629,n630,2,0.15807448268496915
631,t630,n631,4,0.1804858488032759
632,t631,n632,2,0.7606434906131556
633,t632,n633,7,0.4157567834142383
634,t633,n634,8,0.5994582356350437
635,t634,n635,12,0.9597818887051779
636,t635,n636,6,0.23644635794959445
637,t636,n637,19,0.9927528817327483
638,t637,n638,2,0.00021453608485177966
639,t638,n639,5,0.5628880565392091
640,t639,n640,4,0.1927608969726783
641,t640,n641,2,0.06794239232194821
642,t641,n642,6,0.19981078503879746
643,t642,n643,2,0.34894295346458715
644,t643,n644,43,0.8968254900859861
645,t644,n645,7,0.25784314948488063
646,t645,n646,2,0.05652840578714469
647,t646,n647,2,0.08471965897899514
648,t647,n648,11,0.8880827522252789
649,t648,n649,5,0.7270493977384126
650,t649,n650,7,0.3892815884955463
651,t650,n651,3,0.80321270538009
652,t651,n652,3,0.29277504166403945
653,t652,n653,2,0.21271344030731965
654,t653,n654,5,0.18538338041838276
655,t654,n655,16,0.6048011497655762
656,t655,n656,6,0.10911041697404489
657,t656,n657,10,0.46360793621456664
658,t657,n658,3,0.34670518737220735
659,t658,n659,2,0.024062390696585778
660,t659,n660,5,0.29572748330361753
661,t660,n661,9,0.77141995483333
662,t661,n662,8,0.7725661176342432
663,t662,n663,3,0.6381758475865834
664,t663,n664,2,0.47488645413253694
665,t664,n665,7,0.3156292875483533
666,t665,n666,6,0.7976767058127704
667,t666,n667,6,0.5455926012806276
668,t667,n668,2,0.47254877130823747
669,t668,n669,2,0.7962330097332444
670,t669,n670,3,0.26700493104500267
671,t670,n671,7,0.6345038977716223
672,t671,n672,7,0.6399772366459138
673,t672,n673,28,0.9263076722137793
674,t673,n674,12,0.917474867040468
675,t674,n675,3,0.6535547370259601
676,t675,n676,4,0.5150410720607698
677,t676,n677,15,0.5949496482252576
678,t677,n678,3,0.18326447026132553
679,t678,n679,2,0.07629548142033415
680,t679,n680,2,0.34604849475551036
681,t680,n681,2,0.024956701480977173
682,t681,n682,2,0.3158544402113449
683,t682,n683,2,0.08375134695706776
684,t683,n684,10,0.6501258286805272
685,t684,n685,2,0.3884098576647327
686,t685,n686,3,0.24003351528809114
687,t686,n687,2,0.6884306646808597
688,t687,n688,6,0.9332963763331942
689,t688,n689,4,0.3999638307861574
690,t689,n690,2,0.133637397052082
691,t690,n691,21,0.7085218234216956
692,t691,n692,8,0.9221411100983627
693,t692,n693,6,0.8476580954350135
694,t693,n694,2,0.021089886761769372
695,t694,n695,9,0.5661096561607958
696,t695,n696,4,0.5412869333256893
697,t696,n697,28,0.9540560538131289
698,t697,n698,2,0.23053074533640516
699,t698,n699,7,0.8543090809833763
700,t699,n700,8,0.5943985353697214
701,t700,n701,2,0.03362965060302581
702,t701,n702,5,0.42154588410489535
703,t702,n703,3,0.6938243349329805
704,t703,n704,5,0.8168122043130859
705,t704,n705,17,0.6321253308394582
706,t705,n706,6,0.2879180188311604
707,t706,n707,2,0.6119843526769826
708,t707,n708,8,0.710093428113966
709,t708,n709,8,0.8157753366285909
710,t709,n710,3,0.25342841593371246
711,t710,n711,2,0.31923804125027044
712,t711,n712,5,0.7149622301215158
713,t712,n713,5,0.13413809653723097
714,t713,n714,6,0.3079476850801942
715,t714,n715,11,0.904817540133624
716,t715,n716,3,0.47666259729849014
717,t716,n717,2,0.9981668094231885
718,t717,n718,11,0.4877744014311294
719,t718,n719,6,0.262554081568092
720,t719,n720,5,0.6152356445518465
721,t720,n721,2,0.6047841383341227
722,t721,n722,6,0.5464896490497102
723,t722,n723,7,0.38911284062384477
724,t723,n724,6,0.9937259680104952
725,t724,n725,13,0.6954469809970748
726,t725,n726,14,0.9557716604179041
727,t726,n727,5,0.5165767626592257
728,t727,n728,2,0.3912770417803445
729,t728,n729,11,0.8934416433862605
730,t729,n730,9,0.597831386020877
731,t730,n731,2,0.4240508413466716
732,t731,n732,4,0.392374295667547
733,t732,n733,4,0.19758540131923363
734,t733,n734,2,0.10705856807610814
735,t734,n735,13,0.7059168669486653
736,t735,n736,3,0.22890276321609426
737,t736,n737,2,0.3488361975040102
738,t737,n738,2,0.6536830512079507
739,t738,n739,5,0.6903986061296838
740,t739,n740,3,0.39985653375811026
741,t740,n741,7,0.8075558313189956
742,t741,n742,12,0.7454219817029513
743,t742,n743,3,0.40287105299999715
744,t743,n744,3,0.39869175468360063
745,t744,n745,3,0.25027167207637313
746,t745,n746,3,0.6186745092586883
747,t746,n747,13,0.9232033246283783
748,t747,n748,2,0.021128393131760626
749,t748,n749,3,0.09760316419474435
750,t749,n750,2,0.2422356076861536
751,t750,n751,21,0.9101960731578708
752,t751,n752,4,0.5669892113657925
753,t752,n753,4,0.8836999941723029
754,t753,n754,6,0.4401193878682438
755,t754,n755,10,0.5490706963439453
756,t755,n756,3,0.12788893932354561
757,t756,n757,6,0.49194754568914256
758,t757,n758,11,0.6781563144304911
759,t758,n759,14,0.44440475751425024
760,t759,n760,2,0.010000901203493395
761,t760,n761,4,0.4790632601343535
762,t761,n762,42,0.9023541464399109
763,t762,n763,5,0.352172517668878
764,t763,n764,2,0.14231613616190297
765,t764,n765,3,0.8903452552181325
766,t765,n766,6,0.7663528151491666
767,t766,n767,4,0.46243981425438885
768,t767,n768,13,0.7447421705345221
769,t768,n769,11,0.9554982748972787
770,t769,n770,5,0.34665983636462483
771,t770,n771,15,0.8731662471614016
772,t771,n772,4,0.2174807108304475
773,t772,n773,6,0.7987566610791941
774,t773,n774,4,0.39850477048963384
775,t774,n775,3,0.038636889543132935
776,t775,n776,8,0.5690003274376779
777,t776,n777,23,0.9138463724067701
778,t777,n778,4,0.4990831136804138
779,t778,n779,7,0.46915971078777696
780,t779,n780,3,0.22988598024296902
781,t780,n781,6,0.5344453999564307
782,t781,n782,11,0.7047296097384366
783,t782,n783,4,0.20469607099018672
784,t783,n784,17,0.5236334131579043
785,t784,n785,16,0.8616153604947763
786,t785,n786,7,0.272324815389414
787,t786,n787,4,0.10472569455810166
788,t787,n788,5,0.5323803695040025
789,t788,n789,9,0.8600074189915476
790,t789,n790,2,0.2116223051265086
791,t790,n791,2,0.033482100781273005
792,t791,n792,3,0.1671116371846757
793,t792,n793,8,0.262290035595914
794,t793,n794,2,0.15859456164966235
795,t794,n795,2,0.37810572558658617
796,t795,n796,11,0.615142929807188
797,t796,n797,4,0.4917036556636759
798,t797,n798,2,0.012658949034787037
799,t798,n799,2,0.0043806602406840645
800,t799,n800,2,0.1868074305134303
801,t800,n801,6,0.5412299372562045
802,t801,n802,2,0.33838702235606066
803,t802,n803,4,0.26941312618892
804,t803,n804,8,0.4310439064683894
805,t804,n805,5,0.4770940781723749
806,t805,n806,2,0.03158562344643079
807,t806,n807,4,0.3767174141931411
808,t807,n808,2,0.0053488045264227235
809,t808,n809,2,0.9331293850742852
810,t809,n810,9,0.6754305007193416
811,t810,n811,10,0.6072542909890497
812,t811,n812,2,0.06730275078472303
813,t812,n813,3,0.5289248076456998
814,t813,n814,3,0.3717528850261792
815,t814,n815,4,0.6044085875502313
816,t815,n816,2,0.277500523603016
817,t816,n817,4,0.30532242639491236
818,t817,n818,2,0.015379863259767146
819,t818,n819,13,0.6716675120985034
820,t819,n820,21,0.7619818403810105
821,t820,n821,3,0.1046811327831021
822,t821,n822,4,0.6752105620511517
823,t822,n823,12,0.6001969125819371
824,t823,n824,2,0.06787338271198473
825,t824,n825,6,0.8997476040254572
826,t825,n826,2,0.1389835452294068
827,t826,n827,2,0.4137971004793808
828,t827,n828,2,0.17229979523012962
829,t828,n829,11,0.7313849093732119
830,t829,n830,2,0.513061952821424
831,t830,n831,2,0.3521308665207262
832,t831,n832,2,0.27357878773329203
833,t832,n833,11,0.6453169742341526
834,t833,n834,3,0.8319976208526496
835,t834,n835,3,0.5698006392180563
836,t835,n836,7,0.6969359989117498
837,t836,n837,2,0.11744613639427959
838,t837,n838,2,0.7031923164830858
839,t838,n839,4,0.9618710651774466
840,t839,n840,3,0.1523605614086253
841,t840,n841,5,0.689359599566299
842,t841,n842,8,0.17282854113962642
843,t842,n843,10,0.7670313767784405
844,t843,n844,3,0.11245623202739652
845,t844,n845,5,0.1383129233715804
846,t845,n846,30,0.9556503703306874
847,t846,n847,2,0.22334097280456633
848,t847,n848,2,0.02282792719431681
849,t848,n849,3,0.7164584819100354
850,t849,n850,26,0.6629529558749997
851,t850,n851,10,0.8310643189981117
852,t851,n852,3,0.33005480279663035
853,t852,n853,13,0.568410550207101
854,t853,n854,3,0.24096076252124743
855,t854,n855,6,0.4621838661803036
856,t855,n856,5,0.63730959375205
857,t856,n857,14,0.9290863315223464
858,t857,n858,3,0.2234037403057585
859,t858,n859,6,0.2059203021143967
860,t859,n860,6,0.626975130623132
861,t860,n861,7,0.5717827073052493
862,t861,n862,2,0.4843212484975372
863,t862,n863,2,0.46265733112038887
864,t863,n864,2,0.14649576828530253
865,t864,n865,3,0.2545070909023994
866,t865,n866,16,0.8567549356412155
867,t866,n867,2,0.005980892856012998
868,t867,n868,4,0.6292480610974536
869,t868,n869,3,0.5119701542630318
870,t869,n870,8,0.8434208031736409
871,t870,n871,2,0.0726008924122955
872,t871,n872,10,0.6250452096910579
873,t872,n873,5,0.8382802284727972
874,t873,n874,2,0.14218462021840517
875,t874,n875,2,0.08845335241791807
876,t875,n876,9,0.6783356577359885
877,t876,n877,4,0.8445936143798712
878,t877,n878,3,0.5543107141076915
879,t878,n879,6,0.6337786145517825
880,t879,n880,2,0.40204370472706574
881,t880,n881,7,0.22678593741633613
882,t881,n882,3,0.83433437843143
883,t882,n883,11,0.8824468022494264
884,t883,n884,18,0.8943180210128627
885,t884,n885,13,0.6410492742365326
886,t885,n886,2,0.8842258749955652
887,t886,n887,17,0.9565103913745013
888,t887,n888,3,0.1904994004680297
889,t888,n889,5,0.1901359590332865
890,t889,n890,6,0.83218723542451
891,t890,n891,2,0.4935214017093523
892,t891,n892,4,0.1890130214294351
893,t892,n893,2,0.02772964071418016
894,t893,n894,8,0.4960603824589831
895,t894,n895,9,0.8120862491847198
896,t895,n896,5,0.7609063757491644
897,t896,n897,9,0.8163909795478789
898,t897,n898,2,0.1735348932770544
899,t898,n899,6,0.5366483224606707
900,t899,n900,8,0.6885567541162783
901,t900,n901,3,0.4519229186216972
902,t901,n902,3,0.5579731048087926
903,t902,n903,5,0.41891053158960456
904,t903,n904,2,0.16750093495859952
905,t904,n905,2,0.5390063692936461
906,t905,n906,4,0.42513620456947654
907,t906,n907,4,0.5540396275895233
908,t907,n908,12,0.8471979901701944
909,t908,n909,2,0.12429477419180579
910,t909,n910,2,0.4365619121697605
911,t910,n911,11,0.8767321551415385
912,t911,n912,3,0.7396680258419747
913,t912,n913,3,0.5649349704923917
914,t913,n914,10,0.8977242876155415
915,t914,n915,16,0.9220584006396285
916,t915,n916,8,0.38410930605517624
917,t916,n917,7,0.35051089962613113
918,t917,n918,4,0.47467420778487357
919,t918,n919,10,0.5639043275533175
920,t919,n920,2,0.2968497280297385
921,t920,n921,2,0.6688849372640513
922,t921,n922,3,0.5455028597377569
923,t922,n923,7,0.8731942605590233
924,t923,n924,2,0.0507343585048049
925,t924,n925,2,0.13700805424022977
926,t925,n926,2,0.1421069155952761
927,t926,n927,2,0.07644349885959845
928,t927,n928,3,0.23310257017718372
929,t928,n929,4,0.6043042202660581
930,t929,n930,7,0.6552252358719056
931,t930,n931,9,0.5657653798246445
932,t931,n932,3,0.25235005736549676
933,t932,n933,2,0.0533150911107112
934,t933,n934,2,0.21542559438132647
935,t934,n935,20,0.6671007910863178
936,t935,n936,4,0.7341773286078661
937,t936,n937,4,0.46080699522394253
938,t937,n938,10,0.7255227798798235
939,t938,n939,5,0.5863331344252011
940,t939,n940,3,0.313855318844915
941,t940,n941,8,0.541113228411559
942,t941,n942,7,0.5035841543581703
943,t942,n943,2,0.0872050747084242
944,t943,n944,2,0.12440559278670804
945,t944,n945,2,0.37786717949260784
946,t945,n946,8,0.778225452178604
947,t946,n947,4,0.2979971444799451
948,t947,n948,3,0.16673936587210847
949,t948,n949,6,0.5643797784868065
950,t949,n950,2,0.1484756568445822
951,t950,n951,8,0.6712726505601826
952,t951,n952,2,0.01815445287141415
953,t952,n953,5,0.5343768548532962
954,t953,n954,6,0.7182996962311918
955,t954,n955,5,0.7433030794431734
956,t955,n956,2,0.15259508934060328
957,t956,n957,9,0.9351416408948583
958,t957,n958,17,0.614477960049377
959,t958,n959,5,0.3129214950379319
960,t959,n960,3,0.23780062053502204
961,t960,n961,4,0.523391486045121
962,t961,n962,2,0.18321247025990017
963,t962,n963,6,0.6065789078481824
964,t963,n964,2,0.23051027848220207
965,t964,n965,4,0.5461355476417206
966,t965,n966,10,0.8963721121301516
967,t966,n967,2,0.17096391743993367
968,t967,n968,2,0.010705062885025152
